Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros,Artists
"Rural Recruit","Green","{3}{G}","4","C","(Innistrad: Crimson Vow)","Creature — Human Peasant","1","1","""Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
When Rural Recruit enters the battlefield, create a 3/1 green Boar creature token.""","0","""• A creature's training ability triggers only when both that creature and a creature with greater power are declared as attackers. Increasing a creature's power after attackers are declared won't cause a training ability to trigger.
• Once a creature's training ability has triggered, destroying the other attacking creature or reducing its power won't stop the creature with training from getting a +1/+1 counter.""","583575","216","","2022-Dec-18_08:20:48","USD","1017","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541083","1","$0.10","$0.10","1","1x","","1bf35971-f1c4-4ccb-af5c-fd396391bb4b","253772","","0","Eelis Kyttanen"
"Rural Recruit","Green","{3}{G}","4","C","(Innistrad: Crimson Vow)","Creature — Human Peasant","1","1","""Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
When Rural Recruit enters the battlefield, create a 3/1 green Boar creature token.""","0","""• A creature's training ability triggers only when both that creature and a creature with greater power are declared as attackers. Increasing a creature's power after attackers are declared won't cause a training ability to trigger.
• Once a creature's training ability has triggered, destroying the other attacking creature or reducing its power won't stop the creature with training from getting a +1/+1 counter.""","583575","216","","2022-Dec-18_09:06:58","USD","1272","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541083","1","$0.10","$0.10","1","1x","","1bf35971-f1c4-4ccb-af5c-fd396391bb4b","253772","","0","Eelis Kyttanen"
"Sanctify","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Sorcery","0","0","""Destroy target artifact or enchantment. You gain 3 life.""","0","""""","582223","33","","2022-Dec-18_08:32:54","USD","1094","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540867","1","$0.19","$0.19","1","1x","","880e071a-6d6c-41c4-b2eb-c9e6626d0c7f","253445","","0","Kasia 'Kafis' Zielińska"
"Sanctify","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Sorcery","0","0","""Destroy target artifact or enchantment. You gain 3 life.""","0","""""","582223","33","","2022-Dec-18_08:42:06","USD","1146","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540867","1","$0.19","$0.19","1","1x","","880e071a-6d6c-41c4-b2eb-c9e6626d0c7f","253445","","0","Kasia 'Kafis' Zielińska"
"Sanctify","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Sorcery","0","0","""Destroy target artifact or enchantment. You gain 3 life.""","0","""""","582223","33","","2022-Dec-18_08:46:14","USD","1169","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540867","1","$0.19","$0.19","1","1x","","880e071a-6d6c-41c4-b2eb-c9e6626d0c7f","253445","","0","Kasia 'Kafis' Zielińska"
"Sanctify","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Sorcery","0","0","""Destroy target artifact or enchantment. You gain 3 life.""","0","""""","582223","33","","2022-Dec-18_08:49:26","USD","1184","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540867","1","$0.19","$0.19","1","1x","","880e071a-6d6c-41c4-b2eb-c9e6626d0c7f","253445","","0","Kasia 'Kafis' Zielińska"
"Sanguine Statuette","Red","{1}{R}","2","U","(Innistrad: Crimson Vow)","Artifact","0","0","""When Sanguine Statuette enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
Whenever you sacrifice a Blood token, you may have Sanguine Statuette become a 3/3 Vampire artifact creature with haste until end of turn.""","0","""• If after becoming a creature, Sanguine Statuette becomes subject to an effect that reduces or increases its toughness, sacrificing another Blood token won't allow you to counteract that effect. For example, if a resolving spell gives it -2/-2 until end of turn, it will be a 1/1 creature, even if you set its power to 3/3 again.
• If another effect sets Sanguine Statuette's power and/or toughness to another number, sacrificing a Blood token will set it back to 3/3. However, it would still be subject to any increases or reductions that are applying, as described above.""","583193","177","","2022-Dec-18_09:09:59","USD","1294","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541035","1","$0.20","$0.20","1","1x","","706fafd4-443f-4e16-972e-86c16f22670a","253598","","0","Izzy"
"Sawblade Slinger","Green","{3}{G}","4","U","(Innistrad: Crimson Vow)","Creature — Human Archer","4","3","""When Sawblade Slinger enters the battlefield, choose up to one —
• Destroy target artifact an opponent controls.
• Sawblade Slinger fights target Zombie an opponent controls.""","0","""""","582646","217","","2022-Dec-18_07:42:54","USD","854","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541084","1","$0.15","$0.15","1","1x","","225773f9-1843-4ee0-8564-8e4a5dfef775","253497","","0","Joshua Raphael"
"Sawblade Slinger","Green","{3}{G}","4","U","(Innistrad: Crimson Vow)","Creature — Human Archer","4","3","""When Sawblade Slinger enters the battlefield, choose up to one —
• Destroy target artifact an opponent controls.
• Sawblade Slinger fights target Zombie an opponent controls.""","0","""""","582646","217","","2022-Dec-18_08:52:47","USD","1202","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541084","1","$0.15","$0.15","1","1x","","225773f9-1843-4ee0-8564-8e4a5dfef775","253497","","0","Joshua Raphael"
"Scattered Thoughts","Blue","{3}{U}","4","C","(Innistrad: Crimson Vow)","Instant","0","0","""Look at the top four cards of your library. Put two of those cards into your hand and the rest into your graveyard.""","0","""""","582224","74","","2022-Dec-18_08:27:24","USD","1058","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540917","1","$0.15","$0.15","1","1x","","dc5c6675-6e0f-427d-9399-a6e7fc6215f1","253515","","0","Brian Valeza"
"Scattered Thoughts","Blue","{3}{U}","4","C","(Innistrad: Crimson Vow)","Instant","0","0","""Look at the top four cards of your library. Put two of those cards into your hand and the rest into your graveyard.""","0","""""","582224","74","","2022-Dec-18_08:48:57","USD","1177","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540917","1","$0.15","$0.15","1","1x","","dc5c6675-6e0f-427d-9399-a6e7fc6215f1","253515","","0","Brian Valeza"
"Scattered Thoughts","Blue","{3}{U}","4","C","(Innistrad: Crimson Vow)","Instant","0","0","""Look at the top four cards of your library. Put two of those cards into your hand and the rest into your graveyard.""","0","""""","582224","74","","2022-Dec-18_09:14:17","USD","1313","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540917","1","$0.15","$0.15","1","1x","","dc5c6675-6e0f-427d-9399-a6e7fc6215f1","253515","","0","Brian Valeza"
"Screaming Swarm","Blue","{5}{U}","6","U","(Innistrad: Crimson Vow)","Creature — Bird Horror","4","4","""Flying
Whenever you attack with one or more creatures, target player mills that many cards. (To mill a card, a player puts the top card of their library into their graveyard.)
{2}{U}: Put Screaming Swarm from your graveyard into your library second from the top.""","0","""• You may target yourself with Screaming Swarm's triggered ability.""","582458","75","","2022-Dec-18_07:52:28","USD","901","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540918","1","$0.20","$0.20","1","1x","","3c9faf98-11bb-4407-aec9-d0d43dbaba34","253483","","0","Irina Nordsol"
"Selhoff Entomber","Blue","{1}{U}","2","C","(Innistrad: Crimson Vow)","Creature — Zombie","1","3","""{T}, Discard a creature card: Draw a card.""","0","""""","583541","76","","2022-Dec-18_07:42:41","USD","852","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540919","1","$0.12","$0.12","1","1x","","f8805db2-5a26-43cf-9b74-f882c283e5e4","253718","","0","Johann Bodin"
"Selhoff Entomber","Blue","{1}{U}","2","C","(Innistrad: Crimson Vow)","Creature — Zombie","1","3","""{T}, Discard a creature card: Draw a card.""","0","""""","583541","76","","2022-Dec-18_07:45:56","USD","868","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540919","1","$0.12","$0.12","1","1x","","f8805db2-5a26-43cf-9b74-f882c283e5e4","253718","","0","Johann Bodin"
"Selhoff Entomber","Blue","{1}{U}","2","C","(Innistrad: Crimson Vow)","Creature — Zombie","1","3","""{T}, Discard a creature card: Draw a card.""","0","""""","583541","76","","2022-Dec-18_08:15:50","USD","990","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540919","1","$0.12","$0.12","1","1x","","f8805db2-5a26-43cf-9b74-f882c283e5e4","253718","","0","Johann Bodin"
"Selhoff Entomber","Blue","{1}{U}","2","C","(Innistrad: Crimson Vow)","Creature — Zombie","1","3","""{T}, Discard a creature card: Draw a card.""","0","""""","583541","76","","2022-Dec-18_09:17:48","USD","1335","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540919","1","$0.12","$0.12","1","1x","","f8805db2-5a26-43cf-9b74-f882c283e5e4","253718","","0","Johann Bodin"
"Serpentine Ambush","Blue","{1}{U}","2","C","(Innistrad: Crimson Vow)","Instant","0","0","""Until end of turn, target creature becomes a blue Serpent with base power and toughness 5/5.""","0","""""","583542","77","","2022-Dec-18_07:55:41","USD","906","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540920","1","$0.10","$0.10","1","1x","","b8214b1c-29f8-4986-89ac-2d7fc929edf3","253722","","0","Jokubas Uogintas"
"Serpentine Ambush","Blue","{1}{U}","2","C","(Innistrad: Crimson Vow)","Instant","0","0","""Until end of turn, target creature becomes a blue Serpent with base power and toughness 5/5.""","0","""""","583542","77","","2022-Dec-18_08:32:37","USD","1090","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540920","1","$0.10","$0.10","1","1x","","b8214b1c-29f8-4986-89ac-2d7fc929edf3","253722","","0","Jokubas Uogintas"
"Serpentine Ambush","Blue","{1}{U}","2","C","(Innistrad: Crimson Vow)","Instant","0","0","""Until end of turn, target creature becomes a blue Serpent with base power and toughness 5/5.""","0","""""","583542","77","","2022-Dec-18_08:58:18","USD","1225","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540920","1","$0.10","$0.10","1","1x","","b8214b1c-29f8-4986-89ac-2d7fc929edf3","253722","","0","Jokubas Uogintas"
"Shattered Sanctum","Land","","0","R","(Innistrad: Crimson Vow)","Land","0","0","""Shattered Sanctum enters the battlefield tapped unless you control two or more other lands.
{T}: Add {W} or {B}.""","0","""""","581353","283","","2022-Dec-18_08:59:56","USD","1235","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Borderless","Not Using","Have","","","Innstrad crimson vow","0","544951","1","$9.64","$9.64","1","1x","","9885da74-30bd-461d-98ca-0dc72d817dbd","252937","","0","Donato Giancola"
"Sheltering Boughs","Green","{2}{G}","3","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
When Sheltering Boughs enters the battlefield, draw a card.
Enchanted creature gets +1/+3.""","0","""• If the creature the Aura spell targets isn't a legal target as it tries to resolve, Sheltering Boughs is put into its owner's graveyard from the stack. It doesn't enter the battlefield and you won't draw a card.""","583576","218","","2022-Dec-18_07:35:23","USD","820","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541085","1","$0.10","$0.10","1","1x","","915dd4c2-0e9f-440c-8e4c-80db351a5eba","253775","","0","Anato Finnstark"
"Sheltering Boughs","Green","{2}{G}","3","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
When Sheltering Boughs enters the battlefield, draw a card.
Enchanted creature gets +1/+3.""","0","""• If the creature the Aura spell targets isn't a legal target as it tries to resolve, Sheltering Boughs is put into its owner's graveyard from the stack. It doesn't enter the battlefield and you won't draw a card.""","583576","218","","2022-Dec-18_07:59:29","USD","926","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541085","1","$0.10","$0.10","1","1x","","915dd4c2-0e9f-440c-8e4c-80db351a5eba","253775","","0","Anato Finnstark"
"Sheltering Boughs","Green","{2}{G}","3","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
When Sheltering Boughs enters the battlefield, draw a card.
Enchanted creature gets +1/+3.""","0","""• If the creature the Aura spell targets isn't a legal target as it tries to resolve, Sheltering Boughs is put into its owner's graveyard from the stack. It doesn't enter the battlefield and you won't draw a card.""","583576","218","","2022-Dec-18_08:25:08","USD","1046","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541085","1","$0.10","$0.10","1","1x","","915dd4c2-0e9f-440c-8e4c-80db351a5eba","253775","","0","Anato Finnstark"
"Sheltering Boughs","Green","{2}{G}","3","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
When Sheltering Boughs enters the battlefield, draw a card.
Enchanted creature gets +1/+3.""","0","""• If the creature the Aura spell targets isn't a legal target as it tries to resolve, Sheltering Boughs is put into its owner's graveyard from the stack. It doesn't enter the battlefield and you won't draw a card.""","583576","218","","2022-Dec-18_09:01:35","USD","1243","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541085","1","$0.10","$0.10","1","1x","","915dd4c2-0e9f-440c-8e4c-80db351a5eba","253775","","0","Anato Finnstark"
"Sigarda's Imprisonment","White","{2}{W}","3","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature can't attack or block.
{4}{W}: Exile enchanted creature. Create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")""","0","""• Only the controller of Sigarda's Imprisonment may activate its activated ability.""","581898","35","","2022-Dec-18_07:35:04","USD","817","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540869","1","$0.10","$0.10","1","1x","","118995a6-8471-47ac-9404-700ce7fc46f6","253231","","0","Bryan Sola"
"Sigarda's Imprisonment","White","{2}{W}","3","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature can't attack or block.
{4}{W}: Exile enchanted creature. Create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")""","0","""• Only the controller of Sigarda's Imprisonment may activate its activated ability.""","581898","35","","2022-Dec-18_08:17:44","USD","997","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540869","1","$0.10","$0.10","1","1x","","118995a6-8471-47ac-9404-700ce7fc46f6","253231","","0","Bryan Sola"
"Sigarda's Imprisonment","White","{2}{W}","3","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature can't attack or block.
{4}{W}: Exile enchanted creature. Create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")""","0","""• Only the controller of Sigarda's Imprisonment may activate its activated ability.""","581898","35","","2022-Dec-18_08:40:18","USD","1134","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540869","1","$0.10","$0.10","1","1x","","118995a6-8471-47ac-9404-700ce7fc46f6","253231","","0","Bryan Sola"
"Sigarda's Imprisonment","White","{2}{W}","3","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature can't attack or block.
{4}{W}: Exile enchanted creature. Create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")""","0","""• Only the controller of Sigarda's Imprisonment may activate its activated ability.""","581898","35","","2022-Dec-18_08:45:36","USD","1162","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540869","1","$0.10","$0.10","1","1x","","118995a6-8471-47ac-9404-700ce7fc46f6","253231","","0","Bryan Sola"
"Sigarda's Summons","White","{4}{W}{W}","6","R","(Innistrad: Crimson Vow)","Enchantment","0","0","""Creatures you control with +1/+1 counters on them have base power and toughness 4/4, have flying, and are Angels in addition to their other types.""","0","""• Removing all +1/+1 counters from a creature affected by this ability or removing Sigarda's Summons from the battlefield will cause that creature to revert back to what it was. Notably, this may cause a creature to lose flying after it has been declared as an attacker but before blockers are declared. This may also result in a creature with damage already marked on it being destroyed if that damage is greater than the creature's toughness.""","581364","36","","2022-Dec-18_08:46:43","USD","1174","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540870","1","$0.40","$0.40","1","1x","","a27f647a-d48e-4f53-ae5b-64c76f4fc745","252943","","0","Nestor Ossandon Leal"
"Sigardian Paladin","White/Green","{2}{G}{W}","4","U","(Innistrad: Crimson Vow)","Creature — Human Knight","4","4","""As long as you've put one or more +1/+1 counters on a creature this turn, Sigardian Paladin has trample and lifelink.
{1}{G}{W}: Target creature you control with a +1/+1 counter on it gains trample and lifelink until end of turn.""","0","""• Sigardian Paladin's first ability applies as long as you put a +1/+1 counter on a permanent this turn and that permanent was a creature at the time you put the counter on. It doesn't matter if that creature later left the battlefield, lost its counters, or somehow stopped being a creature.
• Sigardian Paladin's last ability can target only a creature with a +1/+1 counter on it. Once that ability has resolved, the creature has trample and lifelink until end of turn even if it somehow loses its counters or stops being a creature (although trample doesn't help a noncreature permanent much).""","581906","247","","2022-Dec-18_07:56:48","USD","915","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541122","1","$0.20","$0.20","1","1x","","34228fdd-e466-488e-84b2-4c595e758688","253178","","0","Slawomir Maniak"
"Skulking Killer","Black","{3}{B}","4","U","(Innistrad: Crimson Vow)","Creature — Vampire Assassin","4","2","""When Skulking Killer enters the battlefield, target creature an opponent controls gets -2/-2 until end of turn if that opponent controls no other creatures.""","0","""• Skulking Killer's ability triggers even if all your opponents control more than one creature. If the targeted creature's controller controls any other creatures as the ability resolves, the ability won't do anything. Notably, that player could cast a creature spell with flash or create a creature token in response to avoid the -2/-2 effect.""","581503","130","","2022-Dec-18_07:52:21","USD","900","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540982","1","$0.15","$0.15","1","1x","","497b94b9-c5d7-4e94-87c2-ca1342588d79","252957","","0","Alex Brock"
"Skull Skaab","Blue/Black","{U}{B}","2","U","(Innistrad: Crimson Vow)","Creature — Zombie","2","2","""Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
Whenever a creature you control exploits a nontoken creature, create a 2/2 black Zombie creature token.""","0","""""","582674","248","","2022-Dec-18_08:40:59","USD","1142","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541123","1","$0.20","$0.20","1","1x","","268fd7e7-0105-4c39-a3ea-77ed32214ff3","253678","","0","Nicholas Gregory"
"Skull Skaab","Blue/Black","{U}{B}","2","U","(Innistrad: Crimson Vow)","Creature — Zombie","2","2","""Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
Whenever a creature you control exploits a nontoken creature, create a 2/2 black Zombie creature token.""","0","""""","582674","248","","2022-Dec-18_09:12:45","USD","1308","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541123","1","$0.20","$0.20","1","1x","","268fd7e7-0105-4c39-a3ea-77ed32214ff3","253678","","0","Nicholas Gregory"
"Skywarp Skaab","Blue","{3}{U}{U}","5","C","(Innistrad: Crimson Vow)","Creature — Zombie Drake","2","5","""Flying
When Skywarp Skaab enters the battlefield, you may exile two creature cards from your graveyard. If you do, draw a card.""","0","""""","583543","78","","2022-Dec-18_07:48:28","USD","877","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540921","1","$0.10","$0.10","1","1x","","73168804-3c22-4fcb-907a-2f08999c0cea","253725","","0","Steven Belledin"
"Skywarp Skaab","Blue","{3}{U}{U}","5","C","(Innistrad: Crimson Vow)","Creature — Zombie Drake","2","5","""Flying
When Skywarp Skaab enters the battlefield, you may exile two creature cards from your graveyard. If you do, draw a card.""","0","""""","583543","78","","2022-Dec-18_08:34:46","USD","1103","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540921","1","$0.10","$0.10","1","1x","","73168804-3c22-4fcb-907a-2f08999c0cea","253725","","0","Steven Belledin"
"Skywarp Skaab","Blue","{3}{U}{U}","5","C","(Innistrad: Crimson Vow)","Creature — Zombie Drake","2","5","""Flying
When Skywarp Skaab enters the battlefield, you may exile two creature cards from your graveyard. If you do, draw a card.""","0","""""","583543","78","","2022-Dec-18_08:58:06","USD","1222","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540921","1","$0.10","$0.10","1","1x","","73168804-3c22-4fcb-907a-2f08999c0cea","253725","","0","Steven Belledin"
"Skywarp Skaab","Blue","{3}{U}{U}","5","C","(Innistrad: Crimson Vow)","Creature — Zombie Drake","2","5","""Flying
When Skywarp Skaab enters the battlefield, you may exile two creature cards from your graveyard. If you do, draw a card.""","0","""""","583543","78","","2022-Dec-18_09:16:54","USD","1327","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540921","1","$0.10","$0.10","1","1x","","73168804-3c22-4fcb-907a-2f08999c0cea","253725","","0","Steven Belledin"
"Snarling Wolf","Green","{G}","1","C","(Innistrad: Crimson Vow)","Creature — Wolf","1","1","""{1}{G}: Snarling Wolf gets +2/+2 until end of turn. Activate only once each turn.""","0","""""","583577","219","","2022-Dec-18_07:42:36","USD","851","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541086","1","$0.14","$0.14","1","1x","","ecd271d7-a3c8-4448-b8e2-bcef5d7e9118","253776","","0","Ilse Gort"
"Snarling Wolf","Green","{G}","1","C","(Innistrad: Crimson Vow)","Creature — Wolf","1","1","""{1}{G}: Snarling Wolf gets +2/+2 until end of turn. Activate only once each turn.""","0","""""","583577","219","","2022-Dec-18_08:35:14","USD","1108","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541086","1","$0.14","$0.14","1","1x","","ecd271d7-a3c8-4448-b8e2-bcef5d7e9118","253776","","0","Ilse Gort"
"Snarling Wolf","Green","{G}","1","C","(Innistrad: Crimson Vow)","Creature — Wolf","1","1","""{1}{G}: Snarling Wolf gets +2/+2 until end of turn. Activate only once each turn.""","0","""""","583577","219","","2022-Dec-18_08:45:49","USD","1166","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541086","1","$0.14","$0.14","1","1x","","ecd271d7-a3c8-4448-b8e2-bcef5d7e9118","253776","","0","Ilse Gort"
"Snarling Wolf","Green","{G}","1","C","(Innistrad: Midnight Hunt)","Creature — Wolf","1","1","""{1}{G}: Snarling Wolf gets +2/+2 until end of turn. Activate only once each turn.""","0","""""","574692","199","","2022-Dec-18_08:18:07","USD","1002","Innistrad: Midnight Hunt","(MID)","(mid)","MID","[MID]","[mid]","MID","mid","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","534988","1","$0.15","$0.15","1","1x","","4b614b21-69ed-4788-97d7-ad502b634abb","247808","","0","Ilse Gort"
"Sorin the Mirthless","Black","{2}{B}{B}","4","M","(Innistrad: Crimson Vow)","Legendary Planeswalker — Sorin","0","0","""+1: Look at the top card of your library. You may reveal that card and put it into your hand. If you do, you lose life equal to its mana value.
−2: Create a 2/3 black Vampire creature token with flying and lifelink.
−7: Sorin the Mirthless deals 13 damage to any target. You gain 13 life.""","0","""• If you choose not to reveal the card you looked at with Sorin's first loyalty ability, it stays on top of your library.""","581356","131","","2022-Dec-18_07:57:02","USD","917","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","4","540983","1","$5.14","$5.14","1","1x","","cc7ff5f4-a7cc-41a1-a22b-8cf67ad18707","252850","","0","Martina Fačková"
